Element label,Part,Instance,Element set,Material,Section,Coordinates,Error type
2654,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"61.022964280,-170.111111100,3059.500000000;62.021987080,-169.638888900,3061.500000000",NEGATIVE_VOLUME
2655,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"60.023941480,-170.333333300,3059.500000000;61.022964280,-169.861111100,3061.500000000",NEGATIVE_VOLUME
2656,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"59.024918680,-170.555555600,3059.500000000;60.023941480,-170.083333300,3061.500000000",NEGATIVE_VOLUME
2657,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"58.025895880,-170.777777800,3059.500000000;59.024918680,-170.305555600,3061.500000000",NEGATIVE_VOLUME
2658,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"57.026873070,-171.000000000,3059.500000000;58.025895880,-170.527777800,3061.500000000",NEGATIVE_VOLUME
2659,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"56.027850270,-171.222222200,3059.500000000;57.026873070,-170.750000000,3061.500000000",NEGATIVE_VOLUME
2660,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"55.028827470,-171.444444400,3059.500000000;56.027850270,-170.972222200,3061.500000000",NEGATIVE_VOLUME
2661,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"54.029804670,-171.666666700,3059.500000000;55.028827470,-171.194444400,3061.500000000",NEGATIVE_VOLUME
2662,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"53.030781860,-171.888888900,3059.500000000;54.029804670,-171.416666700,3061.500000000",NEGATIVE_VOLUME
2663,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"52.031759060,-172.111111100,3059.500000000;53.030781860,-171.638888900,3061.500000000",NEGATIVE_VOLUME
2664,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"51.032736260,-172.333333300,3059.500000000;52.031759060,-171.861111100,3061.500000000",NEGATIVE_VOLUME
2665,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"50.033713460,-172.555555600,3059.500000000;51.032736260,-172.083333300,3061.500000000",NEGATIVE_VOLUME
2666,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"49.034690660,-172.777777800,3059.500000000;50.033713460,-172.305555600,3061.500000000",NEGATIVE_VOLUME
2667,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"48.035667850,-173.000000000,3059.500000000;49.034690660,-172.527777800,3061.500000000",NEGATIVE_VOLUME
2668,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"47.036645050,-173.222222200,3059.500000000;48.035667850,-172.750000000,3061.500000000",NEGATIVE_VOLUME
2669,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"46.037622250,-173.444444400,3059.500000000;47.036645050,-172.972222200,3061.500000000",NEGATIVE_VOLUME
2670,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"45.038599450,-173.666666700,3059.500000000;46.037622250,-173.194444400,3061.500000000",NEGATIVE_VOLUME
2671,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"44.039576650,-173.888888900,3059.500000000;45.038599450,-173.416666700,3061.500000000",NEGATIVE_VOLUME
2672,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"43.040553840,-174.111111100,3059.500000000;44.039576650,-173.638888900,3061.500000000",NEGATIVE_VOLUME
2673,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"42.041531040,-174.333333300,3059.500000000;43.040553840,-173.861111100,3061.500000000",NEGATIVE_VOLUME
2674,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"41.042508240,-174.555555600,3059.500000000;42.041531040,-174.083333300,3061.500000000",NEGATIVE_VOLUME
2675,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"40.043485440,-174.777777800,3059.500000000;41.042508240,-174.305555600,3061.500000000",NEGATIVE_VOLUME
2676,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"39.044462630,-175.000000000,3059.500000000;40.043485440,-174.527777800,3061.500000000",NEGATIVE_VOLUME
2677,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"38.045439830,-175.222222200,3059.500000000;39.044462630,-174.750000000,3061.500000000",NEGATIVE_VOLUME
2678,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"37.046417030,-175.444444400,3059.500000000;38.045439830,-174.972222200,3061.500000000",NEGATIVE_VOLUME
2679,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"36.047394230,-175.666666700,3059.500000000;37.046417030,-175.194444400,3061.500000000",NEGATIVE_VOLUME
2680,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"35.048371430,-175.888888900,3059.500000000;36.047394230,-175.416666700,3061.500000000",NEGATIVE_VOLUME
2681,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"34.049348620,-176.111111100,3059.500000000;35.048371430,-175.638888900,3061.500000000",NEGATIVE_VOLUME
2682,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"33.050325820,-176.333333300,3059.500000000;34.049348620,-175.861111100,3061.500000000",NEGATIVE_VOLUME
2683,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"32.051303020,-176.555555600,3059.500000000;33.050325820,-176.083333300,3061.500000000",NEGATIVE_VOLUME
2684,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"31.052280220,-176.777777800,3059.500000000;32.051303020,-176.305555600,3061.500000000",NEGATIVE_VOLUME
2685,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"30.053257410,-177.000000000,3059.500000000;31.052280220,-176.527777800,3061.500000000",NEGATIVE_VOLUME
2686,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"29.054234610,-177.222222200,3059.500000000;30.053257410,-176.750000000,3061.500000000",NEGATIVE_VOLUME
2687,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"28.055211810,-177.444444400,3059.500000000;29.054234610,-176.972222200,3061.500000000",NEGATIVE_VOLUME
2688,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"27.056189010,-177.666666700,3059.500000000;28.055211810,-177.194444400,3061.500000000",NEGATIVE_VOLUME
2689,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"26.057166210,-177.888888900,3059.500000000;27.056189010,-177.416666700,3061.500000000",NEGATIVE_VOLUME
2690,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"25.058143400,-178.111111100,3059.500000000;26.057166210,-177.638888900,3061.500000000",NEGATIVE_VOLUME
2691,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"24.059120600,-178.333333300,3059.500000000;25.058143400,-177.861111100,3061.500000000",NEGATIVE_VOLUME
2692,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"23.060097800,-178.555555600,3059.500000000;24.059120600,-178.083333300,3061.500000000",NEGATIVE_VOLUME
2693,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"22.061075000,-178.777777800,3059.500000000;23.060097800,-178.305555600,3061.500000000",NEGATIVE_VOLUME
2694,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"21.062052200,-179.000000000,3059.500000000;22.061075000,-178.527777800,3061.500000000",NEGATIVE_VOLUME
2695,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"20.063029390,-179.222222200,3059.500000000;21.062052200,-178.750000000,3061.500000000",NEGATIVE_VOLUME
2696,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"19.064006590,-179.444444400,3059.500000000;20.063029390,-178.972222200,3061.500000000",NEGATIVE_VOLUME
2697,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"18.064983790,-179.666666700,3059.500000000;19.064006590,-179.194444400,3061.500000000",NEGATIVE_VOLUME
2698,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"17.065960990,-179.888888900,3059.500000000;18.064983790,-179.416666700,3061.500000000",NEGATIVE_VOLUME
2699,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"16.066938180,-180.111111100,3059.500000000;17.065960990,-179.638888900,3061.500000000",NEGATIVE_VOLUME
2700,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"15.067915380,-180.333333300,3059.500000000;16.066938180,-179.861111100,3061.500000000",NEGATIVE_VOLUME
2701,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"14.068892580,-180.555555600,3059.500000000;15.067915380,-180.083333300,3061.500000000",NEGATIVE_VOLUME
2702,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"13.069869780,-180.777777800,3059.500000000;14.068892580,-180.305555600,3061.500000000",NEGATIVE_VOLUME
2703,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"12.070846980,-181.000000000,3059.500000000;13.069869780,-180.527777800,3061.500000000",NEGATIVE_VOLUME
2704,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"11.071824170,-181.222222200,3059.500000000;12.070846980,-180.750000000,3061.500000000",NEGATIVE_VOLUME
2705,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"10.072801370,-181.444444400,3059.500000000;11.071824170,-180.972222200,3061.500000000",NEGATIVE_VOLUME
2706,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"9.073778569,-181.666666700,3059.500000000;10.072801370,-181.194444400,3061.500000000",NEGATIVE_VOLUME
2707,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"8.074755767,-181.888888900,3059.500000000;9.073778569,-181.416666700,3061.500000000",NEGATIVE_VOLUME
2708,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"7.075732965,-182.111111100,3059.500000000;8.074755767,-181.638888900,3061.500000000",NEGATIVE_VOLUME
2709,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"6.076710163,-182.333333300,3059.500000000;7.075732965,-181.861111100,3061.500000000",NEGATIVE_VOLUME
2710,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"5.077687361,-182.555555600,3059.500000000;6.076710163,-182.083333300,3061.500000000",NEGATIVE_VOLUME
2711,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"4.078664558,-182.777777800,3059.500000000;5.077687361,-182.305555600,3061.500000000",NEGATIVE_VOLUME
2712,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"3.079641756,-183.000000000,3059.500000000;4.078664558,-182.527777800,3061.500000000",NEGATIVE_VOLUME
2713,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"2.080618954,-183.222222200,3059.500000000;3.079641756,-182.750000000,3061.500000000",NEGATIVE_VOLUME
2714,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"1.081596152,-183.444444400,3059.500000000;2.080618954,-182.972222200,3061.500000000",NEGATIVE_VOLUME
2715,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"0.082573350,-183.666666700,3059.500000000;1.081596152,-183.194444400,3061.500000000",NEGATIVE_VOLUME
2716,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-0.916449452,-183.888888900,3059.500000000;0.082573350,-183.416666700,3061.500000000",NEGATIVE_VOLUME
2717,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-1.915472255,-184.111111100,3059.500000000;-0.916449452,-183.638888900,3061.500000000",NEGATIVE_VOLUME
2718,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-2.914495057,-184.333333300,3059.500000000;-1.915472255,-183.861111100,3061.500000000",NEGATIVE_VOLUME
2719,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-3.913517859,-184.555555600,3059.500000000;-2.914495057,-184.083333300,3061.500000000",NEGATIVE_VOLUME
2720,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-4.912540661,-184.777777800,3059.500000000;-3.913517859,-184.305555600,3061.500000000",NEGATIVE_VOLUME
2721,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-5.911563463,-185.000000000,3059.500000000;-4.912540661,-184.527777800,3061.500000000",NEGATIVE_VOLUME
2722,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-6.910586265,-185.222222200,3059.500000000;-5.911563463,-184.750000000,3061.500000000",NEGATIVE_VOLUME
2723,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-7.909609068,-185.444444400,3059.500000000;-6.910586265,-184.972222200,3061.500000000",NEGATIVE_VOLUME
2724,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-8.908631870,-185.666666700,3059.500000000;-7.909609068,-185.194444400,3061.500000000",NEGATIVE_VOLUME
2725,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-9.907654672,-185.888888900,3059.500000000;-8.908631870,-185.416666700,3061.500000000",NEGATIVE_VOLUME
2726,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-10.906677470,-186.111111100,3059.500000000;-9.907654672,-185.638888900,3061.500000000",NEGATIVE_VOLUME
2727,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-11.905700280,-186.333333300,3059.500000000;-10.906677470,-185.861111100,3061.500000000",NEGATIVE_VOLUME
2728,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-12.904723080,-186.555555600,3059.500000000;-11.905700280,-186.083333300,3061.500000000",NEGATIVE_VOLUME
2729,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-13.903745880,-186.777777800,3059.500000000;-12.904723080,-186.305555600,3061.500000000",NEGATIVE_VOLUME
2730,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-14.902768680,-187.000000000,3059.500000000;-13.903745880,-186.527777800,3061.500000000",NEGATIVE_VOLUME
2731,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-15.901791490,-187.222222200,3059.500000000;-14.902768680,-186.750000000,3061.500000000",NEGATIVE_VOLUME
2732,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-16.900814290,-187.444444400,3059.500000000;-15.901791490,-186.972222200,3061.500000000",NEGATIVE_VOLUME
2733,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-17.899837090,-187.666666700,3059.500000000;-16.900814290,-187.194444400,3061.500000000",NEGATIVE_VOLUME
2734,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-18.898859890,-187.888888900,3059.500000000;-17.899837090,-187.416666700,3061.500000000",NEGATIVE_VOLUME
2735,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-19.897882690,-188.111111100,3059.500000000;-18.898859890,-187.638888900,3061.500000000",NEGATIVE_VOLUME
2736,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-20.896905500,-188.333333300,3059.500000000;-19.897882690,-187.861111100,3061.500000000",NEGATIVE_VOLUME
2737,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-21.895928300,-188.555555600,3059.500000000;-20.896905500,-188.083333300,3061.500000000",NEGATIVE_VOLUME
2738,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-22.894951100,-188.777777800,3059.500000000;-21.895928300,-188.305555600,3061.500000000",NEGATIVE_VOLUME
2739,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-23.893973900,-189.000000000,3059.500000000;-22.894951100,-188.527777800,3061.500000000",NEGATIVE_VOLUME
2740,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-24.892996700,-189.222222200,3059.500000000;-23.893973900,-188.750000000,3061.500000000",NEGATIVE_VOLUME
2741,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-25.892019510,-189.444444400,3059.500000000;-24.892996700,-188.972222200,3061.500000000",NEGATIVE_VOLUME
2742,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-26.891042310,-189.666666700,3059.500000000;-25.892019510,-189.194444400,3061.500000000",NEGATIVE_VOLUME
2743,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-27.890065110,-189.888888900,3059.500000000;-26.891042310,-189.416666700,3061.500000000",NEGATIVE_VOLUME
2744,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-28.889087910,-190.111111100,3059.500000000;-27.890065110,-189.638888900,3061.500000000",NEGATIVE_VOLUME
2745,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-29.888110720,-190.333333300,3059.500000000;-28.889087910,-189.861111100,3061.500000000",NEGATIVE_VOLUME
2746,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-30.887133520,-190.555555600,3059.500000000;-29.888110720,-190.083333300,3061.500000000",NEGATIVE_VOLUME
2747,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-31.886156320,-190.777777800,3059.500000000;-30.887133520,-190.305555600,3061.500000000",NEGATIVE_VOLUME
2748,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-32.885179120,-191.000000000,3059.500000000;-31.886156320,-190.527777800,3061.500000000",NEGATIVE_VOLUME
2749,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-33.884201920,-191.222222200,3059.500000000;-32.885179120,-190.750000000,3061.500000000",NEGATIVE_VOLUME
2750,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-34.883224730,-191.444444400,3059.500000000;-33.884201920,-190.972222200,3061.500000000",NEGATIVE_VOLUME
2751,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-35.882247530,-191.666666700,3059.500000000;-34.883224730,-191.194444400,3061.500000000",NEGATIVE_VOLUME
2752,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-36.881270330,-191.888888900,3059.500000000;-35.882247530,-191.416666700,3061.500000000",NEGATIVE_VOLUME
2753,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-37.880293130,-192.111111100,3059.500000000;-36.881270330,-191.638888900,3061.500000000",NEGATIVE_VOLUME
2754,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-38.879315930,-192.333333300,3059.500000000;-37.880293130,-191.861111100,3061.500000000",NEGATIVE_VOLUME
2755,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-39.878338740,-192.555555600,3059.500000000;-38.879315930,-192.083333300,3061.500000000",NEGATIVE_VOLUME
2756,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-40.877361540,-192.777777800,3059.500000000;-39.878338740,-192.305555600,3061.500000000",NEGATIVE_VOLUME
2757,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-41.876384340,-193.000000000,3059.500000000;-40.877361540,-192.527777800,3061.500000000",NEGATIVE_VOLUME
2758,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-42.875407140,-193.222222200,3059.500000000;-41.876384340,-192.750000000,3061.500000000",NEGATIVE_VOLUME
2759,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-43.874429950,-193.444444400,3059.500000000;-42.875407140,-192.972222200,3061.500000000",NEGATIVE_VOLUME
2760,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-44.873452750,-193.666666700,3059.500000000;-43.874429950,-193.194444400,3061.500000000",NEGATIVE_VOLUME
2761,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-45.872475550,-193.888888900,3059.500000000;-44.873452750,-193.416666700,3061.500000000",NEGATIVE_VOLUME
2762,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-46.871498350,-194.111111100,3059.500000000;-45.872475550,-193.638888900,3061.500000000",NEGATIVE_VOLUME
2763,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-47.870521150,-194.333333300,3059.500000000;-46.871498350,-193.861111100,3061.500000000",NEGATIVE_VOLUME
2764,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-48.869543960,-194.555555600,3059.500000000;-47.870521150,-194.083333300,3061.500000000",NEGATIVE_VOLUME
2765,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-49.868566760,-194.777777800,3059.500000000;-48.869543960,-194.305555600,3061.500000000",NEGATIVE_VOLUME
2766,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-50.867589560,-195.000000000,3059.500000000;-49.868566760,-194.527777800,3061.500000000",NEGATIVE_VOLUME
2767,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-51.866612360,-195.222222200,3059.500000000;-50.867589560,-194.750000000,3061.500000000",NEGATIVE_VOLUME
2768,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-52.865635170,-195.444444400,3059.500000000;-51.866612360,-194.972222200,3061.500000000",NEGATIVE_VOLUME
2769,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-53.864657970,-195.666666700,3059.500000000;-52.865635170,-195.194444400,3061.500000000",NEGATIVE_VOLUME
2770,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-54.863680770,-195.888888900,3059.500000000;-53.864657970,-195.416666700,3061.500000000",NEGATIVE_VOLUME
2771,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-55.862703570,-196.111111100,3059.500000000;-54.863680770,-195.638888900,3061.500000000",NEGATIVE_VOLUME
2772,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-56.861726370,-196.333333300,3059.500000000;-55.862703570,-195.861111100,3061.500000000",NEGATIVE_VOLUME
2773,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-57.860749180,-196.555555600,3059.500000000;-56.861726370,-196.083333300,3061.500000000",NEGATIVE_VOLUME
2774,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-58.859771980,-196.777777800,3059.500000000;-57.860749180,-196.305555600,3061.500000000",NEGATIVE_VOLUME
2775,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-59.858794780,-197.000000000,3059.500000000;-58.859771980,-196.527777800,3061.500000000",NEGATIVE_VOLUME
2776,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-60.857817580,-197.222222200,3059.500000000;-59.858794780,-196.750000000,3061.500000000",NEGATIVE_VOLUME
2777,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-61.856840380,-197.444444400,3059.500000000;-60.857817580,-196.972222200,3061.500000000",NEGATIVE_VOLUME
2778,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-62.855863190,-197.666666700,3059.500000000;-61.856840380,-197.194444400,3061.500000000",NEGATIVE_VOLUME
2779,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"-63.854885990,-197.888888900,3059.500000000;-62.855863190,-197.416666700,3061.500000000",NEGATIVE_VOLUME
