step,boundary,node_or_surface,instance,part,x_m,y_m,z_m,head_H_m,prescribed_POR_kPa,formula,physical_boundary_check,status,basis
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00457,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,333.378380,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00458,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,333.378380,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00459,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,333.378380,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00460,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,333.378380,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00461,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,333.378380,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00462,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,333.378380,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00463,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,333.378380,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00464,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,329.391891,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00465,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,329.391891,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00466,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,329.391891,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00467,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,329.391891,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00468,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,329.391891,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00469,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,329.391891,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00470,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,329.391891,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00471,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,329.391891,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00472,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,329.391891,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00473,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,329.391891,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00474,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,329.391891,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00475,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,329.391891,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00476,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,329.391891,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00477,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,329.391891,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00478,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,329.391891,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00479,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,329.391891,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00480,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,325.405403,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00481,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,325.405403,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00482,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,325.405403,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00483,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,325.405403,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00484,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,325.405403,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00485,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,325.405403,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00486,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,325.405403,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00487,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,325.405403,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00488,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,325.405403,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00489,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,325.405403,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00490,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,325.405403,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00491,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,325.405403,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00492,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,325.405403,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00493,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,325.405403,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00494,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,325.405403,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00495,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,325.405403,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00496,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,321.418922,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00497,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,321.418922,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00498,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,321.418922,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00499,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,321.418922,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00500,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,321.418922,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00501,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,321.418922,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00502,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,321.418922,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00503,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,321.418922,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00504,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,321.418922,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00505,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,321.418922,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00506,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,321.418922,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00507,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,321.418922,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00508,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,321.418922,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00509,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,321.418922,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00510,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,321.418922,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00511,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,321.418922,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00512,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,317.432434,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00513,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,317.432434,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00514,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,317.432434,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00515,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,317.432434,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00516,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,317.432434,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00517,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,317.432434,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00518,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,317.432434,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00519,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,317.432434,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00520,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,317.432434,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00521,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,317.432434,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00522,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,317.432434,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00523,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,317.432434,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00524,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,317.432434,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00525,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,317.432434,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00526,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,317.432434,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00527,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,317.432434,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00528,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,313.445953,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00529,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,313.445953,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00530,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,313.445953,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00531,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,313.445953,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00532,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,313.445953,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00533,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,313.445953,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00534,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-83.833336,313.445953,3062.404540,3076.000000,133.371463,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00535,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-80.500000,313.445953,3064.024410,3076.000000,117.480538,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00536,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-77.166664,313.445953,3065.644040,3076.000000,101.591968,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00537,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-73.833336,313.445953,3067.263920,3076.000000,85.700945,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00538,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-66.500000,313.445953,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00539,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-62.500000,313.445953,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00540,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-54.500000,313.445953,3070.426270,3076.000000,54.678291,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00541,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-50.500000,313.445953,3071.968990,3076.000000,39.544208,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00542,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-43.166668,313.445953,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00543,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-39.833332,313.445953,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00544,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-36.500000,309.459457,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00545,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-90.500000,309.459457,3059.165040,3076.000000,165.150958,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00546,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-70.500000,309.459457,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00547,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-58.500000,309.459457,3068.883540,3076.000000,69.812473,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00548,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-46.500000,309.459457,3073.511470,3076.000000,24.412479,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
S03_NORMAL_RESERVOIR,UPSTREAM,V12_U_00549,P25_SOLID_IMPERMEABLE_FILL_F12-1,P25_SOLID_IMPERMEABLE_FILL_F12,-87.166664,309.459457,3060.784910,3076.000000,149.260033,"9.81*max(H-z,0)",source upstream pore-head node set,PASS,normal reservoir
